x0,y0,z0,x1,y1,z1,q0,q1,sigma_q1
0.0,0.0,-1.0,0.4,0.0,-1.2,-2.8e-15,-3.121334643579939e-15,1.914485797835685e-17
0.0,0.0,-1.0,0.4,0.0,-1.1,-2.8e-15,-3.0890972646512672e-15,1.9089972022459737e-17
0.0,0.0,-1.0,0.4,0.0,-1.05,-2.8e-15,-3.082238256800036e-15,1.6388557039377006e-17
0.0,0.0,-1.0,0.4,0.0,-1.02,-2.8e-15,-3.1073015388519766e-15,1.6747187260577722e-17
0.0,0.0,-1.0,0.4,0.0,-1.0,-2.8e-15,-3.0869685506894372e-15,2.0247225582977136e-17
0.0,0.0,-1.0,0.4,0.0,-0.98,-2.8e-15,-3.0942182393723333e-15,1.757441067792291e-17
0.0,0.0,-1.0,0.4,0.0,-0.96,-2.8e-15,-3.1334861715072105e-15,1.7207665308187206e-17
0.0,0.0,-1.0,0.4,0.0,-0.94,-2.8e-15,-3.069959643609041e-15,1.823992413833532e-17
0.0,0.0,-1.0,0.4,0.0,-0.92,-2.8e-15,-3.080286536492283e-15,1.8445013054735007e-17
0.0,0.0,-1.0,0.4,0.0,-0.9,-2.8e-15,-3.102776658638626e-15,1.8786260917443554e-17
0.0,0.0,-1.0,0.4,0.0,-0.8,-2.8e-15,-3.101840442028639e-15,1.7728059536687358e-17
0.0,0.0,-1.0,0.4,0.0,-0.6,-2.8e-15,-3.0651767068594663e-15,2.0806685137748613e-17
0.0,0.0,-1.0,0.4,0.0,-0.4,-2.8e-15,-3.0793557805419194e-15,1.6968454805626367e-17
0.0,0.0,-1.0,0.4,0.0,-0.2,-2.8e-15,-3.0850778845462157e-15,1.8088323135352272e-17
0.0,0.0,-1.0,0.4,0.0,0.0,-2.8e-15,-3.059146929838469e-15,1.7694377913877247e-17
0.0,0.0,-1.0,0.4,0.0,0.5,-2.8e-15,-3.097059229822712e-15,1.7554750398531252e-17
0.0,0.0,-1.0,0.4,0.0,1.0,-2.8e-15,-3.098749175210492e-15,1.899653196767619e-17
0.0,0.0,-1.0,0.5,0.0,-1.5,-2.8e-15,-3.1117425707270287e-15,1.7600541086750255e-17
0.0,0.0,-1.0,0.5,0.0,-1.4,-2.8e-15,-3.1046624726834435e-15,1.8064845392233858e-17
0.0,0.0,-1.0,0.5,0.0,-1.3,-2.8e-15,-3.129633222418253e-15,1.831188750712682e-17
0.0,0.0,-1.0,0.5,0.0,-1.2,-2.8e-15,-3.0797174362767686e-15,1.7989848419211277e-17
0.0,0.0,-1.0,0.5,0.0,-1.1,-2.8e-15,-3.08563288012801e-15,1.787037008114925e-17
0.0,0.0,-1.0,0.5,0.0,-1.05,-2.8e-15,-3.124030750888292e-15,1.8035436135971375e-17
0.0,0.0,-1.0,0.5,0.0,-1.02,-2.8e-15,-3.088384961439998e-15,1.8197556365930217e-17
0.0,0.0,-1.0,0.5,0.0,-1.0,-2.8e-15,-3.098233474162309e-15,1.884210985973202e-17
0.0,0.0,-1.0,0.5,0.0,-0.98,-2.8e-15,-3.077375220276321e-15,1.6082958588755787e-17
0.0,0.0,-1.0,0.5,0.0,-0.96,-2.8e-15,-3.089782341709087e-15,1.586478767259689e-17
0.0,0.0,-1.0,0.5,0.0,-0.94,-2.8e-15,-3.0887198266798228e-15,1.8370944768750087e-17
0.0,0.0,-1.0,0.5,0.0,-0.92,-2.8e-15,-3.101212649703633e-15,1.765738753873725e-17
0.0,0.0,-1.0,0.5,0.0,-0.9,-2.8e-15,-3.0929702062318377e-15,1.883292203925048e-17
0.0,0.0,-1.0,0.5,0.0,-0.8,-2.8e-15,-3.112436080324152e-15,1.759884539548376e-17
0.0,0.0,-1.0,0.5,0.0,-0.6,-2.8e-15,-3.0927890705575394e-15,1.854423531234534e-17
0.0,0.0,-1.0,0.5,0.0,-0.4,-2.8e-15,-3.0808859446970666e-15,1.8477009596846794e-17
0.0,0.0,-1.0,0.5,0.0,-0.2,-2.8e-15,-3.065377273946257e-15,2.0920211682925483e-17
0.0,0.0,-1.0,0.5,0.0,0.0,-2.8e-15,-3.0959824212820278e-15,1.7699195026328658e-17
0.0,0.0,-1.0,0.5,0.0,0.5,-2.8e-15,-3.0903059115063803e-15,1.7878216308937892e-17
0.0,0.0,-1.0,0.5,0.0,1.0,-2.8e-15,-3.108291788432929e-15,1.7096387907467754e-17
0.0,0.0,-1.0,0.0,0.0,-1.5,-2.7000000000000005e-15,-3.1200974258640406e-15,1.7052340770314226e-17
0.0,0.0,-1.0,0.0,0.0,-1.4,-2.7000000000000005e-15,-3.1146683565059407e-15,1.8303045614659593e-17
0.0,0.0,-1.0,0.0,0.0,-1.3,-2.7000000000000005e-15,-3.1531880393324626e-15,2.075216982593903e-17
0.0,0.0,-1.0,0.0,0.0,-1.2,-2.7000000000000005e-15,-3.2007359784466902e-15,1.603136385439877e-17
0.0,0.0,-1.0,0.0,0.0,-1.1,-2.7000000000000005e-15,-3.329041926858639e-15,1.658868380081434e-17
0.0,0.0,-1.0,0.0,0.0,-1.05,-2.7000000000000005e-15,-3.3982794792368995e-15,2.019979897001204e-17
0.0,0.0,-1.0,0.0,0.0,-1.02,-2.7000000000000005e-15,-3.1274116438658986e-15,1.80055718035183e-17
0.0,0.0,-1.0,0.0,0.0,-0.98,-2.7000000000000005e-15,-2.5007614521284593e-15,1.5929550691810776e-17
0.0,0.0,-1.0,0.0,0.0,-0.96,-2.7000000000000005e-15,-2.376755945450672e-15,1.6945081637720483e-17
0.0,0.0,-1.0,0.0,0.0,-0.94,-2.7000000000000005e-15,-2.3223140311942614e-15,1.8317555199173297e-17
0.0,0.0,-1.0,0.0,0.0,-0.92,-2.7000000000000005e-15,-2.403360739277891e-15,1.9376667504571476e-17
0.0,0.0,-1.0,0.0,0.0,-0.9,-2.7000000000000005e-15,-2.4379046841457772e-15,1.833083488626056e-17
0.0,0.0,-1.0,0.0,0.0,-0.8,-2.7000000000000005e-15,-2.5469789644844995e-15,1.7469448601372095e-17
0.0,0.0,-1.0,0.0,0.0,-0.6,-2.7000000000000005e-15,-2.7668239322211356e-15,1.674541362429067e-17
0.0,0.0,-1.0,0.0,0.0,-0.4,-2.7000000000000005e-15,-2.858769546611921e-15,1.6600635652517475e-17
0.0,0.0,-1.0,0.0,0.0,-0.2,-2.7000000000000005e-15,-2.9786195325774464e-15,1.8099264528919043e-17
0.0,0.0,-1.0,0.0,0.0,0.0,-2.7000000000000005e-15,-2.979903893090726e-15,1.7922103547250292e-17
0.0,0.0,-1.0,0.0,0.0,0.5,-2.7000000000000005e-15,-3.0248226802863005e-15,1.809960512421696e-17
0.0,0.0,-1.0,0.0,0.0,1.0,-2.7000000000000005e-15,-3.068650141325544e-15,1.8349653216839886e-17
0.0,0.0,-1.0,0.02,0.0,-1.5,-2.7000000000000005e-15,-3.081844322860605e-15,1.9661290614870872e-17
0.0,0.0,-1.0,0.02,0.0,-1.4,-2.7000000000000005e-15,-3.1126052657552018e-15,1.7585600920288475e-17
0.0,0.0,-1.0,0.02,0.0,-1.3,-2.7000000000000005e-15,-3.10895254400396e-15,1.756086102892449e-17
0.0,0.0,-1.0,0.02,0.0,-1.2,-2.7000000000000005e-15,-3.2135664727833854e-15,1.7826845020456802e-17
0.0,0.0,-1.0,0.02,0.0,-1.1,-2.7000000000000005e-15,-3.4167807584837617e-15,1.911140162708322e-17
0.0,0.0,-1.0,0.02,0.0,-1.05,-2.7000000000000005e-15,-3.3709548121280545e-15,1.6583036852965653e-17
0.0,0.0,-1.0,0.02,0.0,-1.02,-2.7000000000000005e-15,-3.117827658979154e-15,1.760774344811939e-17
0.0,0.0,-1.0,0.02,0.0,-1.0,-2.7000000000000005e-15,-2.8220015817171465e-15,1.861946468429187e-17
0.0,0.0,-1.0,0.02,0.0,-0.98,-2.7000000000000005e-15,-2.5796706251433532e-15,1.782940434552101e-17
0.0,0.0,-1.0,0.02,0.0,-0.96,-2.7000000000000005e-15,-2.4878348599892083e-15,1.9285285918691852e-17
0.0,0.0,-1.0,0.02,0.0,-0.94,-2.7000000000000005e-15,-2.4357151704278495e-15,1.9305201861117996e-17
0.0,0.0,-1.0,0.02,0.0,-0.92,-2.7000000000000005e-15,-2.450187140272634e-15,1.9096476402777115e-17
0.0,0.0,-1.0,0.02,0.0,-0.9,-2.7000000000000005e-15,-2.4254980599201338e-15,1.961396609320366e-17
0.0,0.0,-1.0,0.02,0.0,-0.8,-2.7000000000000005e-15,-2.5417628041015746e-15,1.7582495681186856e-17
0.0,0.0,-1.0,0.02,0.0,-0.6,-2.7000000000000005e-15,-2.7646074143019625e-15,1.7538182564115993e-17
0.0,0.0,-1.0,0.02,0.0,-0.4,-2.7000000000000005e-15,-2.8765483280819428e-15,1.9390736417996576e-17
0.0,0.0,-1.0,0.02,0.0,-0.2,-2.7000000000000005e-15,-2.9835554522870043e-15,1.7189931831939173e-17
0.0,0.0,-1.0,0.02,0.0,0.0,-2.7000000000000005e-15,-3.008344475621269e-15,1.7833106989872594e-17
0.0,0.0,-1.0,0.02,0.0,0.5,-2.7000000000000005e-15,-3.107012891632694e-15,1.6764969872556466e-17
0.0,0.0,-1.0,0.02,0.0,1.0,-2.7000000000000005e-15,-3.051729778404844e-15,1.7243440290454953e-17
0.0,0.0,-1.0,0.05,0.0,-1.5,-2.7000000000000005e-15,-3.097920342623804e-15,1.835797367219158e-17
0.0,0.0,-1.0,0.05,0.0,-1.4,-2.7000000000000005e-15,-3.092278968312486e-15,1.7941816169654305e-17
0.0,0.0,-1.0,0.05,0.0,-1.3,-2.7000000000000005e-15,-3.1508850818169576e-15,1.7537878229867166e-17
0.0,0.0,-1.0,0.05,0.0,-1.2,-2.7000000000000005e-15,-3.1906059794496957e-15,1.8813400516940923e-17
0.0,0.0,-1.0,0.05,0.0,-1.1,-2.7000000000000005e-15,-3.3246664965196197e-15,1.89898937853708e-17
0.0,0.0,-1.0,0.05,0.0,-1.05,-2.7000000000000005e-15,-3.311590181512963e-15,1.8434688931839897e-17
0.0,0.0,-1.0,0.05,0.0,-1.02,-2.7000000000000005e-15,-3.119374244326559e-15,1.7850958583688224e-17
0.0,0.0,-1.0,0.05,0.0,-1.0,-2.7000000000000005e-15,-2.8631575053746733e-15,1.7427689390694863e-17
0.0,0.0,-1.0,0.05,0.0,-0.98,-2.7000000000000005e-15,-2.687928211490038e-15,1.8468889472497e-17
0.0,0.0,-1.0,0.05,0.0,-0.96,-2.7000000000000005e-15,-2.5324563366259516e-15,1.8226077696847728e-17
0.0,0.0,-1.0,0.05,0.0,-0.94,-2.7000000000000005e-15,-2.5360166141455938e-15,1.800092264035069e-17
0.0,0.0,-1.0,0.05,0.0,-0.92,-2.7000000000000005e-15,-2.511833926382298e-15,1.773698267212188e-17
0.0,0.0,-1.0,0.05,0.0,-0.9,-2.7000000000000005e-15,-2.5121201662336994e-15,1.6706037817390608e-17
0.0,0.0,-1.0,0.05,0.0,-0.8,-2.7000000000000005e-15,-2.5915919243148854e-15,1.8177304777314654e-17
0.0,0.0,-1.0,0.05,0.0,-0.6,-2.7000000000000005e-15,-2.7840258604174553e-15,1.54145857889368e-17
0.0,0.0,-1.0,0.05,0.0,-0.4,-2.7000000000000005e-15,-2.8784312432879256e-15,1.781998739530254e-17
0.0,0.0,-1.0,0.05,0.0,-0.2,-2.7000000000000005e-15,-2.975858495689239e-15,1.7404489651349878e-17
0.0,0.0,-1.0,0.05,0.0,0.0,-2.7000000000000005e-15,-2.9959914554989574e-15,1.751021467354836e-17
0.0,0.0,-1.0,0.05,0.0,0.5,-2.7000000000000005e-15,-3.0445373171032425e-15,1.5893966835499114e-17
0.0,0.0,-1.0,0.05,0.0,1.0,-2.7000000000000005e-15,-3.1013593289098878e-15,1.7019146641006272e-17
0.0,0.0,-1.0,0.1,0.0,-1.5,-2.7000000000000005e-15,-3.1282184707637223e-15,1.7732275115064374e-17
0.0,0.0,-1.0,0.1,0.0,-1.4,-2.7000000000000005e-15,-3.1161147187812407e-15,1.9239040978115483e-17
0.0,0.0,-1.0,0.1,0.0,-1.3,-2.7000000000000005e-15,-3.1411785117298207e-15,1.8285317960252303e-17
0.0,0.0,-1.0,0.1,0.0,-1.2,-2.7000000000000005e-15,-3.1852139064048568e-15,1.9427645681091053e-17
0.0,0.0,-1.0,0.1,0.0,-1.1,-2.7000000000000005e-15,-3.181992118765911e-15,1.8985973614640007e-17
0.0,0.0,-1.0,0.1,0.0,-1.05,-2.7000000000000005e-15,-3.206081851627402e-15,1.8135179931157658e-17
0.0,0.0,-1.0,0.1,0.0,-1.02,-2.7000000000000005e-15,-3.0942569089438703e-15,1.719046645587713e-17
0.0,0.0,-1.0,0.1,0.0,-1.0,-2.7000000000000005e-15,-2.993273853031354e-15,1.705023851432776e-17
0.0,0.0,-1.0,0.1,0.0,-0.98,-2.7000000000000005e-15,-2.945330693540956e-15,1.9356796418427488e-17
0.0,0.0,-1.0,0.1,0.0,-0.96,-2.7000000000000005e-15,-2.8621882811446774e-15,1.753728796127525e-17
0.0,0.0,-1.0,0.1,0.0,-0.94,-2.7000000000000005e-15,-2.7940704462892716e-15,1.7740465606122126e-17
0.0,0.0,-1.0,0.1,0.0,-0.92,-2.7000000000000005e-15,-2.7719154306985394e-15,1.755395029414444e-17
0.0,0.0,-1.0,0.1,0.0,-0.9,-2.7000000000000005e-15,-2.7542343381024556e-15,1.695959815437294e-17
0.0,0.0,-1.0,0.1,0.0,-0.8,-2.7000000000000005e-15,-2.8213317522897304e-15,1.8266599558599655e-17
0.0,0.0,-1.0,0.1,0.0,-0.6,-2.7000000000000005e-15,-2.876622731257938e-15,1.9058792853492612e-17
0.0,0.0,-1.0,0.1,0.0,-0.4,-2.7000000000000005e-15,-2.9293058917855975e-15,1.734416696230059e-17
0.0,0.0,-1.0,0.1,0.0,-0.2,-2.7000000000000005e-15,-2.9585411166671423e-15,1.6759410713772414e-17
0.0,0.0,-1.0,0.1,0.0,0.0,-2.7000000000000005e-15,-3.0367703483524097e-15,1.9930164275767377e-17
0.0,0.0,-1.0,0.1,0.0,0.5,-2.7000000000000005e-15,-3.0384003344319895e-15,1.7981226780229097e-17
0.0,0.0,-1.0,0.1,0.0,1.0,-2.7000000000000005e-15,-3.064150427592834e-15,1.726990844137427e-17
0.0,0.0,-1.0,0.2,0.0,-1.5,-2.7000000000000005e-15,-3.118471916098419e-15,1.9839811737076193e-17
0.0,0.0,-1.0,0.2,0.0,-1.4,-2.7000000000000005e-15,-3.133100694494571e-15,1.757334300199809e-17
0.0,0.0,-1.0,0.2,0.0,-1.3,-2.7000000000000005e-15,-3.107707430345196e-15,1.7277949261449478e-17
0.0,0.0,-1.0,0.2,0.0,-1.2,-2.7000000000000005e-15,-3.111053106879736e-15,1.434099491729406e-17
0.0,0.0,-1.0,0.2,0.0,-1.1,-2.7000000000000005e-15,-3.1214698103530305e-15,1.781335771865304e-17
0.0,0.0,-1.0,0.2,0.0,-1.05,-2.7000000000000005e-15,-3.1020086627631225e-15,1.8752998533483938e-17
0.0,0.0,-1.0,0.2,0.0,-1.02,-2.7000000000000005e-15,-3.133259032037966e-15,1.8445534539188707e-17
0.0,0.0,-1.0,0.2,0.0,-1.0,-2.7000000000000005e-15,-3.140593161714834e-15,1.7814907151121458e-17
0.0,0.0,-1.0,0.2,0.0,-0.98,-2.7000000000000005e-15,-3.049624891762734e-15,1.8672096257692135e-17
0.0,0.0,-1.0,0.2,0.0,-0.96,-2.7000000000000005e-15,-3.077203695014465e-15,1.740053002790077e-17
0.0,0.0,-1.0,0.2,0.0,-0.94,-2.7000000000000005e-15,-3.1049838014115214e-15,2.049775114082569e-17
0.0,0.0,-1.0,0.2,0.0,-0.92,-2.7000000000000005e-15,-3.0492071617983522e-15,1.7422289113460577e-17
0.0,0.0,-1.0,0.2,0.0,-0.9,-2.7000000000000005e-15,-3.0193059396940392e-15,1.7471994846039276e-17
0.0,0.0,-1.0,0.2,0.0,-0.8,-2.7000000000000005e-15,-3.019712816595196e-15,1.6631823015160293e-17
0.0,0.0,-1.0,0.2,0.0,-0.6,-2.7000000000000005e-15,-3.0111116942568467e-15,1.7838624338758102e-17
0.0,0.0,-1.0,0.2,0.0,-0.4,-2.7000000000000005e-15,-3.0227129011765202e-15,1.847864142707673e-17
0.0,0.0,-1.0,0.2,0.0,-0.2,-2.7000000000000005e-15,-3.066024250486456e-15,1.8500734405600385e-17
0.0,0.0,-1.0,0.2,0.0,0.0,-2.7000000000000005e-15,-3.0265863739787466e-15,1.9026359636433512e-17
0.0,0.0,-1.0,0.2,0.0,0.5,-2.7000000000000005e-15,-3.0707221823291697e-15,1.8015453945429744e-17
0.0,0.0,-1.0,0.2,0.0,1.0,-2.7000000000000005e-15,-3.0665778623071154e-15,1.7851450919488075e-17
0.0,0.0,-1.0,0.3,0.0,-1.5,-2.7000000000000005e-15,-3.1079922404835313e-15,1.754728780313127e-17
0.0,0.0,-1.0,0.3,0.0,-1.4,-2.7000000000000005e-15,-3.102900616076282e-15,1.6601655485204186e-17
0.0,0.0,-1.0,0.3,0.0,-1.3,-2.7000000000000005e-15,-3.12466969801615e-15,1.892175222250941e-17
0.0,0.0,-1.0,0.3,0.0,-1.2,-2.7000000000000005e-15,-3.1025637245005447e-15,1.8230970470224018e-17
0.0,0.0,-1.0,0.3,0.0,-1.1,-2.7000000000000005e-15,-3.0862448400330073e-15,1.885789853093111e-17
0.0,0.0,-1.0,0.3,0.0,-1.05,-2.7000000000000005e-15,-3.0858869697716724e-15,1.9055291324152514e-17
0.0,0.0,-1.0,0.3,0.0,-1.02,-2.7000000000000005e-15,-3.104923456201051e-15,1.7162648894704798e-17
0.0,0.0,-1.0,0.3,0.0,-1.0,-2.7000000000000005e-15,-3.0798243740912378e-15,2.0142477202168212e-17
0.0,0.0,-1.0,0.3,0.0,-0.98,-2.7000000000000005e-15,-3.097659284324007e-15,1.788812451855298e-17
0.0,0.0,-1.0,0.3,0.0,-0.96,-2.7000000000000005e-15,-3.0975667041796306e-15,1.7406779097718183e-17
0.0,0.0,-1.0,0.3,0.0,-0.94,-2.7000000000000005e-15,-3.094850561703269e-15,1.8695139479094194e-17
0.0,0.0,-1.0,0.3,0.0,-0.92,-2.7000000000000005e-15,-3.07289589611932e-15,1.8852906496889654e-17
0.0,0.0,-1.0,0.3,0.0,-0.9,-2.7000000000000005e-15,-3.0685919297282194e-15,1.8678320967648307e-17
0.0,0.0,-1.0,0.3,0.0,-0.8,-2.7000000000000005e-15,-3.08414205855912e-15,1.631384258259926e-17
0.0,0.0,-1.0,0.3,0.0,-0.6,-2.7000000000000005e-15,-3.092071517457711e-15,2.0657748951120745e-17
0.0,0.0,-1.0,0.3,0.0,-0.4,-2.7000000000000005e-15,-3.0705973973035507e-15,1.6673507449809787e-17
0.0,0.0,-1.0,0.3,0.0,-0.2,-2.7000000000000005e-15,-3.101010986172822e-15,1.882138866762564e-17
0.0,0.0,-1.0,0.3,0.0,0.0,-2.7000000000000005e-15,-3.046716590232992e-15,1.8001383005844748e-17
0.0,0.0,-1.0,0.3,0.0,0.5,-2.7000000000000005e-15,-3.103070874425658e-15,1.8371044650923244e-17
0.0,0.0,-1.0,0.3,0.0,1.0,-2.7000000000000005e-15,-3.079736454443399e-15,1.927235880064682e-17
0.0,0.0,-1.0,0.4,0.0,-1.5,-2.7000000000000005e-15,-3.099859270679683e-15,1.7498780046359918e-17
0.0,0.0,-1.0,0.4,0.0,-1.4,-2.7000000000000005e-15,-3.0882715511099045e-15,2.0490397376586024e-17
0.0,0.0,-1.0,0.4,0.0,-1.3,-2.7000000000000005e-15,-3.1038576410640175e-15,1.8674589621113857e-17
0.0,0.0,-1.0,0.4,0.0,-1.2,-2.7000000000000005e-15,-3.1035587195995053e-15,1.7532619677237337e-17
0.0,0.0,-1.0,0.4,0.0,-1.1,-2.7000000000000005e-15,-3.1011163293708405e-15,1.8915737826224024e-17
0.0,0.0,-1.0,0.4,0.0,-1.05,-2.7000000000000005e-15,-3.088257205224235e-15,1.7276085345024254e-17
0.0,0.0,-1.0,0.4,0.0,-1.02,-2.7000000000000005e-15,-3.1059738199890573e-15,2.089981397878362e-17
0.0,0.0,-1.0,0.4,0.0,-1.0,-2.7000000000000005e-15,-3.1033972883220767e-15,1.7712569577364638e-17
0.0,0.0,-1.0,0.4,0.0,-0.98,-2.7000000000000005e-15,-3.1172186632885103e-15,2.0501540168720474e-17
0.0,0.0,-1.0,0.4,0.0,-0.96,-2.7000000000000005e-15,-3.103616116246299e-15,1.908817495033701e-17
0.0,0.0,-1.0,0.4,0.0,-0.94,-2.7000000000000005e-15,-3.0784884020381736e-15,1.5845320877803357e-17
0.0,0.0,-1.0,0.4,0.0,-0.92,-2.7000000000000005e-15,-3.115267079153108e-15,1.800927020687077e-17
0.0,0.0,-1.0,0.4,0.0,-0.9,-2.7000000000000005e-15,-3.0652788252031197e-15,1.7400618026694557e-17
0.0,0.0,-1.0,0.4,0.0,-0.8,-2.7000000000000005e-15,-3.078857282335235e-15,1.8557237958574484e-17
0.0,0.0,-1.0,0.4,0.0,-0.6,-2.7000000000000005e-15,-3.081027957395087e-15,1.8794888695192885e-17
0.0,0.0,-1.0,0.4,0.0,-0.4,-2.7000000000000005e-15,-3.0700387390970145e-15,1.8448362275234378e-17
0.0,0.0,-1.0,0.4,0.0,-0.2,-2.7000000000000005e-15,-3.0631716162429976e-15,1.6484520706861687e-17
0.0,0.0,-1.0,0.4,0.0,0.0,-2.7000000000000005e-15,-3.1067840380513598e-15,1.813118210666505e-17
0.0,0.0,-1.0,0.4,0.0,0.5,-2.7000000000000005e-15,-3.0759259292679065e-15,1.8302436512035556e-17
0.0,0.0,-1.0,0.4,0.0,1.0,-2.7000000000000005e-15,-3.0816384854705362e-15,1.663626983323872e-17
0.0,0.0,-1.0,0.5,0.0,-1.5,-2.7000000000000005e-15,-3.083623687113418e-15,1.820180266935059e-17
0.0,0.0,-1.0,0.5,0.0,-1.4,-2.7000000000000005e-15,-3.100983165270966e-15,1.695518000909405e-17
0.0,0.0,-1.0,0.5,0.0,-1.3,-2.7000000000000005e-15,-3.106144766578505e-15,1.864048910850093e-17
0.0,0.0,-1.0,0.5,0.0,-1.2,-2.7000000000000005e-15,-3.1132681144727026e-15,1.7824853895888716e-17
0.0,0.0,-1.0,0.5,0.0,-1.1,-2.7000000000000005e-15,-3.1189741397020184e-15,1.5945281045251646e-17
0.0,0.0,-1.0,0.5,0.0,-1.05,-2.7000000000000005e-15,-3.098091345310647e-15,1.656451974984167e-17
0.0,0.0,-1.0,0.5,0.0,-1.02,-2.7000000000000005e-15,-3.0876931117410836e-15,1.8878290743600462e-17
0.0,0.0,-1.0,0.5,0.0,-1.0,-2.7000000000000005e-15,-3.1119544446682974e-15,1.6645406084667128e-17
0.0,0.0,-1.0,0.5,0.0,-0.98,-2.7000000000000005e-15,-3.080350614675432e-15,1.8375114328364458e-17
0.0,0.0,-1.0,0.5,0.0,-0.96,-2.7000000000000005e-15,-3.080996322642541e-15,1.7848598529691634e-17
0.0,0.0,-1.0,0.5,0.0,-0.94,-2.7000000000000005e-15,-3.0859160533712856e-15,1.6870096158827196e-17
0.0,0.0,-1.0,0.5,0.0,-0.92,-2.7000000000000005e-15,-3.0856462958501537e-15,1.7668838659921627e-17
0.0,0.0,-1.0,0.5,0.0,-0.9,-2.7000000000000005e-15,-3.072845350583768e-15,1.7929880598343178e-17
0.0,0.0,-1.0,0.5,0.0,-0.8,-2.7000000000000005e-15,-3.1066521854866042e-15,1.9115891953334612e-17
0.0,0.0,-1.0,0.5,0.0,-0.6,-2.7000000000000005e-15,-3.1069367757289826e-15,1.9157444956685855e-17
0.0,0.0,-1.0,0.5,0.0,-0.4,-2.7000000000000005e-15,-3.0786601488873987e-15,1.7754529260695962e-17
0.0,0.0,-1.0,0.5,0.0,-0.2,-2.7000000000000005e-15,-3.103859367515177e-15,1.5935224074432504e-17
0.0,0.0,-1.0,0.5,0.0,0.0,-2.7000000000000005e-15,-3.0865875091289295e-15,1.7386082147726712e-17
0.0,0.0,-1.0,0.5,0.0,0.5,-2.7000000000000005e-15,-3.0797443794950582e-15,1.869311085012304e-17
0.0,0.0,-1.0,0.5,0.0,1.0,-2.7000000000000005e-15,-3.077504406134886e-15,1.8475745238722236e-17
0.0,0.0,-1.0,0.0,0.0,-1.5,-2.6000000000000004e-15,-3.098761260084201e-15,1.9215910789394475e-17
0.0,0.0,-1.0,0.0,0.0,-1.4,-2.6000000000000004e-15,-3.1131169967556436e-15,1.607148354348455e-17
0.0,0.0,-1.0,0.0,0.0,-1.3,-2.6000000000000004e-15,-3.0977515379128164e-15,1.723175800782394e-17
0.0,0.0,-1.0,0.0,0.0,-1.2,-2.6000000000000004e-15,-3.2068528600947157e-15,1.616178834956673e-17
0.0,0.0,-1.0,0.0,0.0,-1.1,-2.6000000000000004e-15,-3.3341857469530163e-15,1.7482836279707772e-17
0.0,0.0,-1.0,0.0,0.0,-1.05,-2.6000000000000004e-15,-3.4257956117493706e-15,1.9005695928714787e-17
0.0,0.0,-1.0,0.0,0.0,-1.02,-2.6000000000000004e-15,-3.1115794444485626e-15,1.6939222007245258e-17
0.0,0.0,-1.0,0.0,0.0,-0.98,-2.6000000000000004e-15,-2.4993630530127686e-15,1.885439982595479e-17
0.0,0.0,-1.0,0.0,0.0,-0.96,-2.6000000000000004e-15,-2.388184385262507e-15,1.777008279088971e-17
0.0,0.0,-1.0,0.0,0.0,-0.94,-2.6000000000000004e-15,-2.331982418315461e-15,1.7776820485979787e-17
0.0,0.0,-1.0,0.0,0.0,-0.92,-2.6000000000000004e-15,-2.34262278929358e-15,1.7844551442170865e-17
0.0,0.0,-1.0,0.0,0.0,-0.9,-2.6000000000000004e-15,-2.3821333821542727e-15,1.7294236134029205e-17
0.0,0.0,-1.0,0.0,0.0,-0.8,-2.6000000000000004e-15,-2.5502388364861627e-15,1.9298179199391013e-17
0.0,0.0,-1.0,0.0,0.0,-0.6,-2.6000000000000004e-15,-2.78103628433894e-15,1.8007533799031196e-17
0.0,0.0,-1.0,0.0,0.0,-0.4,-2.6000000000000004e-15,-2.8605598603476022e-15,1.7778972634298598e-17
0.0,0.0,-1.0,0.0,0.0,-0.2,-2.6000000000000004e-15,-2.9213449597772755e-15,1.783862459129452e-17
0.0,0.0,-1.0,0.0,0.0,0.0,-2.6000000000000004e-15,-3.0107103236370467e-15,1.7961786136070266e-17
0.0,0.0,-1.0,0.0,0.0,0.5,-2.6000000000000004e-15,-2.989544416477854e-15,1.8227493872326905e-17
0.0,0.0,-1.0,0.0,0.0,1.0,-2.6000000000000004e-15,-3.09275729888318e-15,1.888787653325885e-17
0.0,0.0,-1.0,0.02,0.0,-1.5,-2.6000000000000004e-15,-3.146745276337018e-15,2.0163706957639906e-17
0.0,0.0,-1.0,0.02,0.0,-1.4,-2.6000000000000004e-15,-3.120825978345937e-15,1.856106249744401e-17
0.0,0.0,-1.0,0.02,0.0,-1.3,-2.6000000000000004e-15,-3.087217185478568e-15,1.774417762383112e-17
0.0,0.0,-1.0,0.02,0.0,-1.2,-2.6000000000000004e-15,-3.196268794539318e-15,1.9075244457971407e-17
0.0,0.0,-1.0,0.02,0.0,-1.1,-2.6000000000000004e-15,-3.35766909373719e-15,1.9951062527783036e-17
0.0,0.0,-1.0,0.02,0.0,-1.05,-2.6000000000000004e-15,-3.378110987624338e-15,1.9697726223634116e-17
0.0,0.0,-1.0,0.02,0.0,-1.02,-2.6000000000000004e-15,-3.037604291614147e-15,1.7681702001623777e-17
0.0,0.0,-1.0,0.02,0.0,-1.0,-2.6000000000000004e-15,-2.7806831839898576e-15,1.7546484673855983e-17
0.0,0.0,-1.0,0.02,0.0,-0.98,-2.6000000000000004e-15,-2.6120727288021086e-15,1.8873079750534746e-17
